id,tweet,emotion,intensity,cleaned_tweet,tokens,y_train_encoded
41329,This took a melancholy turn but my point is that for all the difficulties I'm still happy. Happy that I get to be who I am.,sadness,0.333,take melancholy turn point difficulty im still happy happy get,"['take', 'melancholy', 'turn', 'point', 'difficulty', 'im', 'still', 'happy', 'happy', 'get']",3
31583,Will be a lively evening at ot that one.,joy,0.38,lively evening ot one,"['lively', 'evening', 'ot', 'one']",2
41072,"The two Brians, @BlackEyedNBlues &amp; @onthehorn500, also known as the Nigella Lawsons of #blues &amp; #pizza.",sadness,0.114,two brians amp also know nigella lawsons blue amp pizza,"['two', 'brians', 'amp', 'also', 'know', 'nigella', 'lawsons', 'blue', 'amp', 'pizza']",3
20135,Haven't gotten one hour of sleep... Today is going to be a fun day ðŸ˜ #restless,fear,0.75,havent get one hour sleep today go fun day restless,"['havent', 'get', 'one', 'hour', 'sleep', 'today', 'go', 'fun', 'day', 'restless']",1
21504,last nigt i dreamt \nthat somebody loved me\nno hope no harm\njust another false alarm,fear,0.455,last nigt dream nthat somebody love menno hope harmnjust another false alarm,"['last', 'nigt', 'dream', 'nthat', 'somebody', 'love', 'menno', 'hope', 'harmnjust', 'another', 'false', 'alarm']",1
10605,My husband found out there are other rabid hockey fans like me as we waited in line 4 of the 6 window stickers were for SJ NHL/AHL hockey.,anger,0.396,husband find rabid hockey fan like wait line window sticker sj nhlahl hockey,"['husband', 'find', 'rabid', 'hockey', 'fan', 'like', 'wait', 'line', 'window', 'sticker', 'sj', 'nhlahl', 'hockey']",0
21537,Putin feels it acceptable to bomb &amp; kill aid workers. Soon he may be sitting at the same table as Trump!! #Armageddon #USApleasedont #horror,fear,0.792,putin feel acceptable bomb amp kill aid worker soon may sit table trump armageddon usapleasedont horror,"['putin', 'feel', 'acceptable', 'bomb', 'amp', 'kill', 'aid', 'worker', 'soon', 'may', 'sit', 'table', 'trump', 'armageddon', 'usapleasedont', 'horror']",1
40792,"Donating to Trump puts a damper on a very exciting @Cubs season. Really bad look, Ricketts family.",sadness,0.438,donating trump put damper exciting season really bad look ricketts family,"['donating', 'trump', 'put', 'damper', 'exciting', 'season', 'really', 'bad', 'look', 'ricketts', 'family']",3
11037,I wanna kill you and destroy you. I want you died and I want her back. #emo #scene  #fuck #die #hatered,anger,0.771,wan na kill destroy want die want back emo scene fuck die hatered,"['wan', 'na', 'kill', 'destroy', 'want', 'die', 'want', 'back', 'emo', 'scene', 'fuck', 'die', 'hatered']",0
40539,Gonna be a loooooong year as a Browns fan. Longer than normal and that's ,sadness,0.375,gon na loooooong year browns fan longer normal thats,"['gon', 'na', 'loooooong', 'year', 'browns', 'fan', 'longer', 'normal', 'thats']",3
31346,@reinervshunter you got thisðŸ’™ #staystrong  #yourebeautiful,joy,0.542,get staystrong yourebeautiful,"['get', 'staystrong', 'yourebeautiful']",2
22006,"ðŸ˜©ðŸ˜©ðŸ˜©ðŸ˜© heads melted, very tired but can't sleep. ",fear,0.75,head melt tired cant sleep,"['head', 'melt', 'tired', 'cant', 'sleep']",1
41233,But right now I'm feeling pretty desolate.,sadness,0.833,right im feel pretty desolate,"['right', 'im', 'feel', 'pretty', 'desolate']",3
10993,The war is right outside your door  #USAToday,anger,0.396,war right outside door usatoday,"['war', 'right', 'outside', 'door', 'usatoday']",0
20451,"@BrumSciComm in a danish.  What horror, what depths. #gbbo",fear,0.542,danish horror depth gbbo,"['danish', 'horror', 'depth', 'gbbo']",1
20906,Drop every fear...,fear,0.333,drop every fear,"['drop', 'every', 'fear']",1
10071,Where's your outrage when a black man kills another black man in the streets?,anger,0.75,wheres outrage black man kill another black man street,"['wheres', 'outrage', 'black', 'man', 'kill', 'another', 'black', 'man', 'street']",0
31322,Keep #smiling because life is a beautiful thing and there's so much to #smile about. #MarilynMonroe #KeepSmiling,joy,0.583,keep smiling life beautiful thing much smile marilynmonroe keepsmiling,"['keep', 'smiling', 'life', 'beautiful', 'thing', 'much', 'smile', 'marilynmonroe', 'keepsmiling']",2
30405,#Talking about our #Problems is our greatest #Addiction#Break the #habitTalk about ur #Joys#quote  #problemsolving #behappy,joy,0.494,talking problems great addictionbreak habittalk ur joysquote problemsolving behappy,"['talking', 'problems', 'great', 'addictionbreak', 'habittalk', 'ur', 'joysquote', 'problemsolving', 'behappy']",2
40835,"@Eeevah14 don't I know it, try not to fret my sweet little pupper",sadness,0.333,dont know try fret sweet little pupper,"['dont', 'know', 'try', 'fret', 'sweet', 'little', 'pupper']",3
21588,"@NGilbert92 @_c0urtknee_ haha it's me, shocking I know ðŸ˜‚ you'll hear me moan I'm too cold in winter â›„ï¸",fear,0.396,haha shock know youll hear moan im cold winter,"['haha', 'shock', 'know', 'youll', 'hear', 'moan', 'im', 'cold', 'winter']",1
20602,3:45am and off to the hospital! Elouise's waters have gone!  #Labour #LittleSister #superexcited,fear,0.479,hospital elouises water go labour littlesister superexcited,"['hospital', 'elouises', 'water', 'go', 'labour', 'littlesister', 'superexcited']",1
20864,@Mickeyplyler @QualkTalk the refs are in GT's favor tonight. ,fear,0.354,ref gts favor tonight,"['ref', 'gts', 'favor', 'tonight']",1
21429,Worry makes you look at the problem and God makes you look at the promise.Â  #problem #promise   #faith #God #theanswer #spiritu...,fear,0.312,worry make look problem god make look promise problem promise faith god theanswer spiritu,"['worry', 'make', 'look', 'problem', 'god', 'make', 'look', 'promise', 'problem', 'promise', 'faith', 'god', 'theanswer', 'spiritu']",1
20402,@Taoist_Skeptic @jackaberlin @DrJillStein @politicususa Doubt U have anything to be afraid of as Trump has been vilifying minorities &amp; women,fear,0.562,doubt u anything afraid trump vilify minority amp woman,"['doubt', 'u', 'anything', 'afraid', 'trump', 'vilify', 'minority', 'amp', 'woman']",1
41196,The ghost of Stefano reflects on the grim indignity of being murdered by corrupt cops in faux love. #days,sadness,0.562,ghost stefano reflect grim indignity murder corrupt cop faux love day,"['ghost', 'stefano', 'reflect', 'grim', 'indignity', 'murder', 'corrupt', 'cop', 'faux', 'love', 'day']",3
11678,Another loss to city in the cup next ðŸ™ˆ ðŸ˜‚ðŸ˜‚ cmon united! ,anger,0.292,another loss city cup next cmon unite,"['another', 'loss', 'city', 'cup', 'next', 'cmon', 'unite']",0
31345,@reinervshunter you got thisðŸ’™ #staystrong #smile #yourebeautiful,joy,0.729,get staystrong smile yourebeautiful,"['get', 'staystrong', 'smile', 'yourebeautiful']",2
20343,Round 2 #panic #pcola,fear,0.604,round panic pcola,"['round', 'panic', 'pcola']",1
30861,@yungdoujin wouldn't that basically be sparkling water,joy,0.32,wouldnt basically sparkle water,"['wouldnt', 'basically', 'sparkle', 'water']",2
21001,Everything youâ€™ve ever wanted is on the other side of fear. â€“George Addair #ThursdayThoughts #yourpushfactor  #life #quote,fear,0.271,everything youve ever want side fear george addair thursdaythoughts yourpushfactor life quote,"['everything', 'youve', 'ever', 'want', 'side', 'fear', 'george', 'addair', 'thursdaythoughts', 'yourpushfactor', 'life', 'quote']",1
40814,"Before the year ends I'll probably get master 12s or flu games, true blues, and space jams.",sadness,0.208,year end ill probably get master flu game true blue space jam,"['year', 'end', 'ill', 'probably', 'get', 'master', 'flu', 'game', 'true', 'blue', 'space', 'jam']",3
40027,When you have 15 doe run the opposite side of you ðŸ™ #depression,sadness,0.854,doe run opposite side depression,"['doe', 'run', 'opposite', 'side', 'depression']",3
40569,@shopgreenwich #ldf16 what shall we do this weekend?  #spraypainting in #greenwichmarket with @SNUB23 #core246 #lilylou #fret &amp; #benoakley,sadness,0.354,ldf shall weekend spraypainting greenwichmarket core lilylou fret amp benoakley,"['ldf', 'shall', 'weekend', 'spraypainting', 'greenwichmarket', 'core', 'lilylou', 'fret', 'amp', 'benoakley']",3
20391,jesus ok an alarming percentage of my teachers ths year dont have a  s ingle thoughtful bone in their bodies . its gonna b an interesting yr,fear,0.565,jesus ok alarming percentage teacher ths year dont ingle thoughtful bone body gon na b interesting yr,"['jesus', 'ok', 'alarming', 'percentage', 'teacher', 'ths', 'year', 'dont', 'ingle', 'thoughtful', 'bone', 'body', 'gon', 'na', 'b', 'interesting', 'yr']",1
22087,@C1TYofFL1NT This will haunt my dreams. @JoePrich,fear,0.771,haunt dream,"['haunt', 'dream']",1
30116,@RobRiggle @joelmchale @NFLonFOX I still can't get jimmy garoppolo out of my head and it's been almost 3 weeks. Thanks a lot! #hilarious,joy,0.729,still cant get jimmy garoppolo head almost week thanks lot hilarious,"['still', 'cant', 'get', 'jimmy', 'garoppolo', 'head', 'almost', 'week', 'thanks', 'lot', 'hilarious']",2
21110,@FraserKeegan just had a steak pie supper #tremendous,fear,0.146,steak pie supper tremendous,"['steak', 'pie', 'supper', 'tremendous']",1
11210,@paulsherard @margarethaynie wow I just realized how much of a sexist pig I am! I am truly sorry to anyone I offended,anger,0.405,wow realize much sexist pig truly sorry anyone offend,"['wow', 'realize', 'much', 'sexist', 'pig', 'truly', 'sorry', 'anyone', 'offend']",0
30398,Watch this amazing live.ly broadcast by @hannah..mccloud  #musically,joy,0.5,watch amazing lively broadcast mccloud musically,"['watch', 'amazing', 'lively', 'broadcast', 'mccloud', 'musically']",2
21120,@BelieveInBlue18 awe thanks! Couldn't be doing it without all your help and support and that amazing encouragement!ðŸ’•ðŸ˜˜ðŸ™ŒðŸ»,fear,0.146,awe thanks couldnt without help support amazing encouragement,"['awe', 'thanks', 'couldnt', 'without', 'help', 'support', 'amazing', 'encouragement']",1
41286,That's the old me though #imachildofgod #whatistwerking #sober #married #bye,sadness,0.458,thats old though imachildofgod whatistwerking sober marry bye,"['thats', 'old', 'though', 'imachildofgod', 'whatistwerking', 'sober', 'marry', 'bye']",3
10619,i resent biting my tongue.,anger,0.396,resent bite tongue,"['resent', 'bite', 'tongue']",0
30370,Watch this amazing live.ly broadcast by @haythatjamile8  #musically,joy,0.519,watch amazing lively broadcast musically,"['watch', 'amazing', 'lively', 'broadcast', 'musically']",2
21188,"But I was so intrigued by your style, boy.Always been a sucker for a wild boy #alarm -@AnneMarieIAm",fear,0.292,intrigue style boyalways sucker wild boy alarm,"['intrigue', 'style', 'boyalways', 'sucker', 'wild', 'boy', 'alarm']",1
20554,Recently changed to @firstdirect and its the worst service I've ever encountered nearly require DNA to access anything. #awful ðŸ˜©ðŸ˜©ðŸ˜©,fear,0.5,recently change bad service ive ever encounter nearly require dna access anything awful,"['recently', 'change', 'bad', 'service', 'ive', 'ever', 'encounter', 'nearly', 'require', 'dna', 'access', 'anything', 'awful']",1
10082,"The liberal outrage over don king saying the N-word really angers me. The white yuppie progressives can go fuck themselves, shame on blacks",anger,0.863,liberal outrage king say nword really anger white yuppie progressive go fuck shame black,"['liberal', 'outrage', 'king', 'say', 'nword', 'really', 'anger', 'white', 'yuppie', 'progressive', 'go', 'fuck', 'shame', 'black']",0
41060,Fam what seems more fun for a photo booth: being able to instantly post to Twitter or having to wait till sober to see the hot mess,sadness,0.333,fam seem fun photo booth able instantly post twitter wait till sober see hot mess,"['fam', 'seem', 'fun', 'photo', 'booth', 'able', 'instantly', 'post', 'twitter', 'wait', 'till', 'sober', 'see', 'hot', 'mess']",3
30059,second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL ,joy,0.812,second day job already get dollar tip dude whose constantly twitch eye lololol,"['second', 'day', 'job', 'already', 'get', 'dollar', 'tip', 'dude', 'whose', 'constantly', 'twitch', 'eye', 'lololol']",2
10814,So Rangers v Celtic ll ,anger,0.229,rangers v celtic,"['rangers', 'v', 'celtic']",0
30173,@sidviyer uff!! Look at your Arsenal fans cheering for every goal against United. haha,joy,0.667,uff look arsenal fan cheer every goal united haha,"['uff', 'look', 'arsenal', 'fan', 'cheer', 'every', 'goal', 'united', 'haha']",2
10884,@RevTrevK @Wolfman93011 @Daraidernation @EROCKhd Take 2k out of it the numbers on madden are low and have dropped and people are unhappy,anger,0.586,take k number madden low drop people unhappy,"['take', 'k', 'number', 'madden', 'low', 'drop', 'people', 'unhappy']",0
21805,"just looked at wood's goal again and i dont think his first chance is that bad a miss, horrible height hit hard and level,did well to hit it",fear,0.625,look wood goal dont think first chance bad miss horrible height hit hard leveldid well hit,"['look', 'wood', 'goal', 'dont', 'think', 'first', 'chance', 'bad', 'miss', 'horrible', 'height', 'hit', 'hard', 'leveldid', 'well', 'hit']",1
20175,"Avoiding #fears only makes them scarier. Whatever your #fear, if you face it, it should start to fade. #courage",fear,0.705,avoiding fear make scary whatever fear face start fade courage,"['avoiding', 'fear', 'make', 'scary', 'whatever', 'fear', 'face', 'start', 'fade', 'courage']",1
40763,@urbaneprofessor roast them. Then risotto with sage and pine nuts,sadness,0.167,roast risotto sage pine nut,"['roast', 'risotto', 'sage', 'pine', 'nut']",3
11026,I HATE little girls ðŸ˜¡ðŸ˜¡ got a lot off growing up to do!!! #fuming,anger,0.875,hate little girl get lot grow fume,"['hate', 'little', 'girl', 'get', 'lot', 'grow', 'fume']",0
20995,"$8 million in box office doesnt do this movie justice. Political or not, #SnowdenMovie is a terrific thriller and love story. @Snowden",fear,0.271,million box office doesnt movie justice political snowdenmovie terrific thriller love story,"['million', 'box', 'office', 'doesnt', 'movie', 'justice', 'political', 'snowdenmovie', 'terrific', 'thriller', 'love', 'story']",1
40549,"@LBardugo Start w/ the 3 songs in Blue Neighborhood\n1) Wild\n2)Fools\n3)Talk Me down ðŸ˜­ðŸ˜­for #Wesper\nAlso,\n4)Too Good.  #serious kaz/inej feelz",sadness,0.375,start w song blue neighborhoodn wildnfoolsntalk wespernalsontoo good serious kazinej feelz,"['start', 'w', 'song', 'blue', 'neighborhoodn', 'wildnfoolsntalk', 'wespernalsontoo', 'good', 'serious', 'kazinej', 'feelz']",3
20746,"@davidpreece12 @FitbaHacks Great defender, terrible positioning. Didn't know where he should be without Russel shouting at him for 90 mins",fear,0.396,great defender terrible position didnt know without russel shout min,"['great', 'defender', 'terrible', 'position', 'didnt', 'know', 'without', 'russel', 'shout', 'min']",1
